RUN	basic.AcessoMercadoAzul1	acessomercadoazul1	1603129416590	teste script acesso mercado azul	3.0.2
REQUEST	517		request_13	1603129582783	1603129591064	OK	 
REQUEST	441		request_35	1603129590471	1603129591064	OK	 
REQUEST	551		request_1	1603129590083	1603129591086	OK	 
REQUEST	493		request_13	1603129578210	1603129591086	OK	 
REQUEST	486		request_31	1603129590538	1603129591086	OK	 
REQUEST	488		request_12	1603129569897	1603129591086	OK	 
REQUEST	357		request_31	1603129590538	1603129591115	OK	 
REQUEST	504		request_31	1603129590538	1603129591115	OK	 
REQUEST	357		request_41	1603129590538	1603129591115	OK	 
REQUEST	357		request_43	1603129590538	1603129591115	OK	 
REQUEST	486		request_43	1603129590538	1603129591115	OK	 
REQUEST	486		request_41	1603129590538	1603129591115	OK	 
REQUEST	357		request_34	1603129590538	1603129591115	OK	 
REQUEST	504		request_41	1603129590538	1603129591135	OK	 
REQUEST	504		request_43	1603129590538	1603129591135	OK	 
REQUEST	486		request_34	1603129590538	1603129591135	OK	 
REQUEST	486		request_35	1603129590538	1603129591159	OK	 
REQUEST	504		request_34	1603129590538	1603129591159	OK	 
REQUEST	374		request_35	1603129589991	1603129591159	OK	 
REQUEST	486		request_45	1603129590538	1603129591159	OK	 
REQUEST	486		request_47	1603129590538	1603129591159	OK	 
REQUEST	357		request_47	1603129590538	1603129591159	OK	 
REQUEST	357		request_45	1603129590538	1603129591159	OK	 
REQUEST	357		request_35	1603129590538	1603129591159	OK	 
REQUEST	504		request_35	1603129590538	1603129591181	OK	 
REQUEST	504		request_47	1603129590538	1603129591181	OK	 
USER	AcessoMercadoAzul1	576	START	1603129591182	1603129591182
REQUEST	504		request_45	1603129590538	1603129591198	OK	 
REQUEST	510		request_5	1603129583783	1603129591219	OK	 
REQUEST	510		request_11	1603129583783	1603129591289	OK	 
REQUEST	527		request_10	1603129579268	1603129591289	OK	 
REQUEST	548		request_21	1603129590592	1603129591340	OK	 
REQUEST	389		request_39	1603129579033	1603129591365	OK	 
REQUEST	389		request_38	1603129579032	1603129591365	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
USER	AcessoMercadoAzul1	389	END	1603129535182	1603129591367
REQUEST	341		request_36	1603129580120	1603129591450	OK	 
USER	AcessoMercadoAzul1	341	END	1603129520842	1603129591451
USER	AcessoMercadoAzul1	577	START	1603129591512	1603129591512
REQUEST	545		request_13	1603129582777	1603129591533	OK	 
REQUEST	526		request_10	1603129581236	1603129591533	OK	 
REQUEST	529		request_21	1603129590712	1603129591600	OK	 
REQUEST	527		request_13	1603129579269	1603129591600	OK	 
REQUEST	541		request_1	1603129590727	1603129591605	OK	 
REQUEST	547		request_21	1603129590802	1603129591657	OK	 
REQUEST	528		request_21	1603129590792	1603129591657	OK	 
REQUEST	374		request_36	1603129589991	1603129591658	OK	 
REQUEST	552		request_5	1603129589977	1603129591658	OK	 
REQUEST	527		request_11	1603129579269	1603129591707	OK	 
REQUEST	510		request_12	1603129583784	1603129591707	OK	 
REQUEST	546		request_12	1603129584538	1603129591707	OK	 
REQUEST	498		request_1	1603129590832	1603129591707	OK	 
REQUEST	526		request_5	1603129581236	1603129591707	OK	 
REQUEST	451		request_36	1603129577431	1603129591726	OK	 
REQUEST	518		request_2	1603129578404	1603129591726	OK	 
REQUEST	451		request_38	1603129577431	1603129591746	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
USER	AcessoMercadoAzul1	451	END	1603129553842	1603129591746
USER	AcessoMercadoAzul1	578	START	1603129591842	1603129591842
REQUEST	418		request_34	1603129586866	1603129591871	OK	 
REQUEST	554		request_22	1603129590069	1603129591890	OK	 
REQUEST	478		request_21	1603129591442	1603129591890	OK	 
REQUEST	517		request_11	1603129582783	1603129591979	OK	 
REQUEST	555		request_22	1603129590083	1603129592024	OK	 
REQUEST	469		request_12	1603129569862	1603129592045	OK	 
REQUEST	552		request_11	1603129589977	1603129592082	OK	 
REQUEST	552		request_2	1603129589977	1603129592082	OK	 
REQUEST	523		request_21	1603129591483	1603129592140	OK	 
REQUEST	552		request_10	1603129589977	1603129592140	OK	 
REQUEST	492		request_21	1603129591382	1603129592160	OK	 
REQUEST	342		request_35	1603129589974	1603129592160	OK	 
REQUEST	529		request_22	1603129591600	1603129592160	OK	 
REQUEST	528		request_22	1603129591658	1603129592160	OK	 
REQUEST	374		request_39	1603129589992	1603129592180	OK	 
REQUEST	547		request_22	1603129591658	1603129592180	OK	 
REQUEST	552		request_13	1603129589978	1603129592180	OK	 
REQUEST	374		request_38	1603129589991	1603129592181	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
USER	AcessoMercadoAzul1	579	START	1603129592182	1603129592182
REQUEST	357		request_35	1603129591159	1603129592200	OK	 
REQUEST	567		request_12	1603129589493	1603129592200	OK	 
REQUEST	525		request_11	1603129586059	1603129592201	OK	 
REQUEST	441		request_35	1603129591064	1603129592201	OK	 
REQUEST	531		request_22	1603129590012	1603129592223	OK	 
REQUEST	537		request_12	1603129585409	1603129592223	OK	 
REQUEST	536		request_21	1603129591252	1603129592243	OK	 
REQUEST	556		request_21	1603129591922	1603129592243	OK	 
REQUEST	404		request_35	1603129590003	1603129592243	OK	 
REQUEST	377		request_38	1603129585755	1603129592243	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	460		request_36	1603129589980	1603129592264	OK	 
REQUEST	481		request_30	1603129591982	1603129592264	OK	 
REQUEST	538		request_21	1603129590932	1603129592264	OK	 
REQUEST	482		request_22	1603129590083	1603129592264	OK	 
REQUEST	460		request_39	1603129589983	1603129592264	OK	 
REQUEST	509		request_21	1603129591252	1603129592265	OK	 
REQUEST	435		request_39	1603129575069	1603129592283	OK	 
REQUEST	459		request_30	1603129592092	1603129592283	OK	 
USER	AcessoMercadoAzul1	435	END	1603129548842	1603129592284
REQUEST	545		request_10	1603129582777	1603129592306	OK	 
REQUEST	549		request_5	1603129585059	1603129592306	OK	 
REQUEST	549		request_11	1603129585059	1603129592306	OK	 
REQUEST	549		request_10	1603129585059	1603129592306	OK	 
REQUEST	498		request_2	1603129590833	1603129592313	OK	 
REQUEST	376		request_36	1603129587325	1603129592313	OK	 
REQUEST	442		request_38	1603129588754	1603129592318	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	368		request_21	1603129592182	1603129592329	OK	 
REQUEST	252		request_35	1603129589974	1603129592329	OK	 
REQUEST	498		request_5	1603129590833	1603129592329	OK	 
REQUEST	374		request_39	1603129592180	1603129592329	OK	 
REQUEST	512		request_21	1603129592192	1603129592329	OK	 
REQUEST	405		request_39	1603129585215	1603129592330	OK	 
REQUEST	568		request_0	1603129588842	1603129592330	OK	 
REQUEST	252		request_43	1603129588923	1603129592330	OK	 
REQUEST	571		request_0	1603129589843	1603129592330	OK	 
REQUEST	442		request_35	1603129589974	1603129592335	OK	 
REQUEST	570		request_0	1603129589512	1603129592335	OK	 
REQUEST	562		request_0	1603129587092	1603129592336	OK	 
REQUEST	566		request_0	1603129588182	1603129592336	OK	 
REQUEST	559		request_0	1603129586182	1603129592336	OK	 
REQUEST	414		request_36	1603129586622	1603129592336	OK	 
REQUEST	404		request_36	1603129589867	1603129592336	OK	 
REQUEST	523		request_22	1603129592140	1603129592336	OK	 
REQUEST	252		request_36	1603129588924	1603129592352	OK	 
REQUEST	377		request_36	1603129585755	1603129592352	OK	 
REQUEST	376		request_38	1603129587325	1603129592352	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	418		request_39	1603129586867	1603129592352	OK	 
REQUEST	404		request_39	1603129589867	1603129592352	OK	 
REQUEST	418		request_36	1603129586866	1603129592352	OK	 
REQUEST	414		request_38	1603129586622	1603129592352	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	349		request_39	1603129586214	1603129592352	OK	 
REQUEST	355		request_38	1603129585143	1603129592352	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	377		request_39	1603129585755	1603129592352	OK	 
REQUEST	369		request_39	1603129584995	1603129592361	OK	 
REQUEST	342		request_39	1603129586717	1603129592361	OK	 
REQUEST	252		request_38	1603129588924	1603129592361	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	349		request_38	1603129586214	1603129592361	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	478		request_22	1603129591890	1603129592429	OK	 
REQUEST	510		request_13	1603129583784	1603129592482	OK	 
REQUEST	443		request_12	1603129574972	1603129592491	OK	 
REQUEST	404		request_38	1603129589867	1603129592508	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
USER	AcessoMercadoAzul1	404	END	1603129539592	1603129592508
USER	AcessoMercadoAzul1	580	START	1603129592511	1603129592511
REQUEST	477		request_21	1603129592262	1603129592526	OK	 
REQUEST	504		request_39	1603129590538	1603129592569	OK	 
REQUEST	517		request_12	1603129582783	1603129592570	OK	 
REQUEST	575		request_0	1603129590842	1603129592589	OK	 
REQUEST	515		request_2	1603129590833	1603129592589	OK	 
REQUEST	541		request_2	1603129590727	1603129592589	OK	 
REQUEST	498		request_11	1603129590833	1603129592589	OK	 
REQUEST	536		request_22	1603129592244	1603129592617	OK	 
REQUEST	515		request_11	1603129590833	1603129592618	OK	 
REQUEST	556		request_22	1603129592244	1603129592618	OK	 
REQUEST	515		request_5	1603129590833	1603129592618	OK	 
REQUEST	481		request_30 Redirect 1	1603129592264	1603129592638	OK	 
REQUEST	546		request_13	1603129584538	1603129592638	OK	 
REQUEST	535		request_30	1603129592222	1603129592638	OK	 
REQUEST	525		request_5	1603129586059	1603129592638	OK	 
REQUEST	538		request_22	1603129592264	1603129592638	OK	 
REQUEST	541		request_5	1603129590727	1603129592665	OK	 
REQUEST	405		request_39	1603129592330	1603129592688	OK	 
REQUEST	498		request_10	1603129590833	1603129592688	OK	 
REQUEST	509		request_22	1603129592265	1603129592688	OK	 
REQUEST	541		request_10	1603129590727	1603129592688	OK	 
REQUEST	515		request_13	1603129590833	1603129592688	OK	 
REQUEST	571		request_1	1603129592330	1603129592689	OK	 
REQUEST	568		request_1	1603129592330	1603129592690	OK	 
REQUEST	515		request_10	1603129590833	1603129592719	OK	 
REQUEST	541		request_13	1603129590727	1603129592719	OK	 
REQUEST	570		request_1	1603129592335	1603129592720	OK	 
REQUEST	498		request_13	1603129590833	1603129592759	OK	 
REQUEST	498		request_12	1603129590833	1603129592781	OK	 
REQUEST	559		request_1	1603129592336	1603129592827	OK	 
REQUEST	505		request_21	1603129591342	1603129592827	OK	 
REQUEST	492		request_22	1603129592160	1603129592828	OK	 
REQUEST	562		request_1	1603129592336	1603129592828	OK	 
REQUEST	512		request_22	1603129592330	1603129592828	OK	 
REQUEST	464		request_30	1603129592342	1603129592828	OK	 
REQUEST	566		request_1	1603129592336	1603129592829	OK	 
REQUEST	409		request_35	1603129590943	1603129592830	OK	 
REQUEST	525		request_2	1603129586059	1603129592830	OK	 
REQUEST	418		request_39	1603129592352	1603129592834	OK	 
REQUEST	515		request_1	1603129590833	1603129592834	OK	 
USER	AcessoMercadoAzul1	581	START	1603129592842	1603129592842
REQUEST	414		request_39	1603129586622	1603129592855	OK	 
REQUEST	349		request_36	1603129586214	1603129592875	OK	 
REQUEST	431		request_35	1603129590972	1603129592887	OK	 
REQUEST	459		request_30 Redirect 1	1603129592283	1603129592887	OK	 
REQUEST	504		request_39	1603129592569	1603129592909	OK	 
REQUEST	541		request_12	1603129590727	1603129592918	OK	 
REQUEST	481		request_41	1603129592639	1603129592919	OK	 
REQUEST	515		request_12	1603129590833	1603129592919	OK	 
REQUEST	575		request_1	1603129592589	1603129592920	OK	 
REQUEST	481		request_43	1603129592640	1603129592931	OK	 
REQUEST	481		icon?family=Material+Icons|Material+Icons+Outlined	1603129592640	1603129592937	OK	 
REQUEST	368		request_22	1603129592329	1603129592938	OK	 
REQUEST	481		request_47	1603129592640	1603129592952	OK	 
REQUEST	481		request_31	1603129592639	1603129592952	OK	 
REQUEST	441		request_38	1603129590471	1603129592997	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	460		request_38	1603129589980	1603129593010	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
USER	AcessoMercadoAzul1	460	END	1603129556512	1603129593011
REQUEST	441		request_39	1603129590471	1603129593031	OK	 
REQUEST	442		request_36	1603129588754	1603129593036	OK	 
USER	AcessoMercadoAzul1	582	START	1603129593092	1603129593092
REQUEST	481		request_45	1603129592640	1603129593116	OK	 
REQUEST	501		request_21	1603129592672	1603129593116	OK	 
REQUEST	481		request_35	1603129592640	1603129593136	OK	 
REQUEST	535		request_30 Redirect 1	1603129592638	1603129593136	OK	 
REQUEST	505		request_22	1603129592827	1603129593136	OK	 
REQUEST	459		icon?family=Material+Icons|Material+Icons+Outlined	1603129592889	1603129593180	OK	 
REQUEST	477		request_22	1603129592526	1603129593196	OK	 
REQUEST	529		request_30	1603129592702	1603129593200	OK	 
REQUEST	414		request_39	1603129592856	1603129593313	OK	 
REQUEST	459		request_31	1603129592888	1603129593313	OK	 
REQUEST	459		request_41	1603129592888	1603129593313	OK	 
REQUEST	456		request_30	1603129592752	1603129593313	OK	 
REQUEST	573		request_0	1603129590342	1603129593313	OK	 
REQUEST	549		request_13	1603129585059	1603129593313	OK	 
USER	AcessoMercadoAzul1	583	START	1603129593342	1603129593342
REQUEST	459		request_47	1603129592889	1603129593385	OK	 
REQUEST	459		request_43	1603129592889	1603129593385	OK	 
REQUEST	355		request_35	1603129589981	1603129593385	OK	 
REQUEST	546		request_5	1603129584538	1603129593385	OK	 
REQUEST	271		request_38	1603129584892	1603129593385	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	459		request_34	1603129592889	1603129593385	OK	 
REQUEST	545		request_2	1603129582777	1603129593385	OK	 
REQUEST	560		request_21	1603129592422	1603129593385	OK	 
REQUEST	357		request_36	1603129590538	1603129593386	OK	 
REQUEST	374		request_35	1603129591159	1603129593392	OK	 
REQUEST	486		request_36	1603129590538	1603129593392	OK	 
REQUEST	486		request_38	1603129590538	1603129593392	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	398		request_39	1603129574995	1603129593405	OK	 
REQUEST	549		request_2	1603129585059	1603129593405	OK	 
REQUEST	370		request_36	1603129580030	1603129593405	OK	 
USER	AcessoMercadoAzul1	398	END	1603129537842	1603129593406
REQUEST	464		request_30 Redirect 1	1603129592828	1603129593431	OK	 
REQUEST	535		icon?family=Material+Icons|Material+Icons+Outlined	1603129593138	1603129593431	OK	 
REQUEST	433		request_38	1603129578317	1603129593451	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
USER	AcessoMercadoAzul1	433	END	1603129548342	1603129593452
REQUEST	387		request_30	1603129592452	1603129593484	OK	 
REQUEST	533		request_0	1603129578342	1603129593484	OK	 
REQUEST	459		request_45	1603129592889	1603129593485	OK	 
REQUEST	570		request_5	1603129592335	1603129593485	OK	 
REQUEST	356		request_30	1603129590062	1603129593503	OK	 
REQUEST	481		request_35	1603129593136	1603129593503	OK	 
REQUEST	535		request_31	1603129593137	1603129593503	OK	 
REQUEST	535		request_43	1603129593138	1603129593511	OK	 
REQUEST	535		request_41	1603129593138	1603129593511	OK	 
REQUEST	535		request_45	1603129593138	1603129593511	OK	 
REQUEST	535		request_47	1603129593138	1603129593511	OK	 
REQUEST	377		request_35	1603129589981	1603129593535	OK	 
REQUEST	535		request_34	1603129593138	1603129593535	OK	 
REQUEST	535		request_35	1603129593138	1603129593535	OK	 
REQUEST	579		request_0	1603129592182	1603129593583	OK	 
USER	AcessoMercadoAzul1	584	START	1603129593591	1603129593591
REQUEST	526		request_13	1603129581236	1603129593603	OK	 
REQUEST	550		request_21	1603129593382	1603129593633	OK	 
REQUEST	252		request_47	1603129588924	1603129593672	OK	 
REQUEST	573		request_1	1603129593313	1603129593672	OK	 
REQUEST	486		request_39	1603129590538	1603129593698	OK	 
REQUEST	525		request_10	1603129586059	1603129593698	OK	 
REQUEST	569		request_0	1603129589182	1603129593717	OK	 
REQUEST	464		icon?family=Material+Icons|Material+Icons+Outlined	1603129593432	1603129593736	OK	 
REQUEST	504		request_38	1603129590538	1603129593736	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	504		request_36	1603129590538	1603129593736	OK	 
REQUEST	363		request_35	1603129589974	1603129593736	OK	 
REQUEST	355		request_36	1603129585143	1603129593736	OK	 
REQUEST	464		request_31	1603129593432	1603129593736	OK	 
REQUEST	342		request_38	1603129586717	1603129593737	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	464		request_43	1603129593432	1603129593737	OK	 
REQUEST	442		request_39	1603129588754	1603129593755	OK	 
REQUEST	363		request_39	1603129588733	1603129593755	OK	 
REQUEST	252		request_39	1603129588924	1603129593755	OK	 
REQUEST	376		request_39	1603129587325	1603129593755	OK	 
REQUEST	363		request_38	1603129588733	1603129593755	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
USER	AcessoMercadoAzul1	252	END	1603129494092	1603129593755
USER	AcessoMercadoAzul1	442	END	1603129551092	1603129593756
REQUEST	560		request_22	1603129593386	1603129593774	OK	 
REQUEST	405		request_38	1603129585215	1603129593774	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	464		request_41	1603129593432	1603129593774	OK	 
REQUEST	397		request_30	1603129593202	1603129593774	OK	 
REQUEST	418		request_38	1603129586867	1603129593774	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	529		request_30 Redirect 1	1603129593200	1603129593774	OK	 
REQUEST	561		request_0	1603129586842	1603129593776	OK	 
REQUEST	271		request_39	1603129584892	1603129593778	OK	 
